id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small
2482,2.0,1.0,0.0,98.0,98.0,8,1.0,8,19.389105,-99.259507,05120,lomas del chamizal,3999999.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40816.316326530614,3.999999,0.04081631632653061
35789,2.0,2.0,0.0,156.0,156.0,0,1.0,0,19.3948505,-99.1763431,,napoles,6200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39743.58974358974,6.2,0.03974358974358974
27626,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2160353.75,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34291.329365079364,2.16035375,0.034291329365079365
3504,2.0,1.0,0.0,85.0,85.0,16,1.0,16,19.436938,-99.19056,11550,polanco iv sección,6200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72941.17647058824,6.2,0.07294117647058823
34563,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.3961688046,-99.1420424193,03400,álamos,3430000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,54444.444444444445,3.43,0.05444444444444445
4999,3.0,2.0,1.0,144.0,144.0,1,1.0,1,19.381906,-99.167433,03100,del valle centro,8500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59027.77777777778,8.5,0.05902777777777778
1042,3.0,2.0,1.0,160.0,313.0,33,3.0,33,19.30312,-99.107217,04960,villa quietud,6200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38750.0,6.2,0.03875
4257,2.0,2.0,0.0,107.0,107.0,8,1.0,8,19.403135,-99.14556,01090,la otra banda,6000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56074.766355140186,6.0,0.056074766355140186
2025,2.0,2.0,0.0,201.0,201.0,15,1.0,15,19.428683,-99.161666,06600,juárez,23000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,114427.86069651741,23.0,0.1144278606965174
27174,2.0,3.0,0.0,206.0,206.0,7,1.0,7,19.473523,-99.189555,02070,nextengo,6819985.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33106.72330097087,6.819985,0.03310672330097087
27173,3.0,2.0,0.0,98.0,98.0,4,1.0,4,19.473523,-99.189555,02070,nextengo,4465007.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,45561.295918367345,4.465007,0.04556129591836734
9374,1.0,1.0,1.0,66.0,66.0,1,1.0,1,19.337027,-99.236081,01770,san josé del olivar,5400000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,81818.18181818182,5.4,0.08181818181818182
2802,2.0,2.0,1.0,170.0,170.0,2,1.0,2,19.369513,-99.279056,05249,lomas de vista hermosa,9500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55882.35294117647,9.5,0.055882352941176466
5820,2.0,2.0,0.0,79.0,79.0,3,1.0,3,19.366716,-99.27165,05320,el yaqui,4500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56962.0253164557,4.5,0.0569620253164557
8171,1.0,1.0,0.0,37.0,37.0,1,1.0,1,19.406225,-99.129067,06890,asturias,2080000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56216.21621621621,2.08,0.05621621621621621
13667,2.0,2.0,0.0,74.0,74.0,7,1.0,7,19.3965956,-99.1379081,03400,álamos,3027000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40905.40540540541,3.027,0.04090540540540541
5424,3.0,2.0,1.0,197.0,219.0,52,3.0,52,19.441501,-99.20861,11500,irrigación,13500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,68527.9187817259,13.5,0.0685279187817259
10974,2.0,1.0,1.0,61.0,61.0,1,1.0,1,19.453614,-99.156239,06400,santa maria la ribera,2550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41803.27868852459,2.55,0.04180327868852459
90,4.0,2.0,0.0,170.0,170.0,19,1.0,19,19.3816921,-99.177576,03720,nochebuena,5770000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33941.17647058824,5.77,0.03394117647058824
37438,2.0,2.0,0.0,60.0,60.0,7,1.0,7,19.390621,-99.138848,03410,postal,2525000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42083.333333333336,2.525,0.042083333333333334
5305,2.0,2.0,1.0,180.0,180.0,12,1.0,12,19.356236,-99.283873,05370,las tinajas,9200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51111.11111111111,9.2,0.05111111111111111
1490,2.0,1.0,1.0,83.0,83.0,2,1.0,2,19.328774,-99.142154,04610,xotepingo,4414792.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53190.26506024096,4.414792,0.053190265060240965
4182,3.0,2.0,1.0,169.0,169.0,17,1.0,17,19.393039,-99.16866,03100,del valle centro,6450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38165.680473372784,6.45,0.038165680473372786
26840,2.0,2.0,0.0,73.0,73.0,0,1.0,0,19.458877,-99.133892,06220,peralvillo,2435700.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33365.75342465754,2.4357,0.033365753424657536
28139,2.0,2.0,0.0,84.0,84.0,0,1.0,0,19.394617,-99.158549,03020,narvarte poniente,4263152.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50751.80952380953,4.263152,0.050751809523809525
3339,1.0,1.0,0.0,54.0,54.0,3,1.0,3,19.338339,-99.21359,01780,olivar de los padres,2900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53703.7037037037,2.9,0.0537037037037037
9032,3.0,2.0,1.0,202.0,202.0,1,1.0,1,19.415555,-99.161592,06700,roma norte,10513880.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52048.91089108911,10.51388,0.05204891089108911
13956,4.0,3.0,1.0,170.0,234.0,10,3.0,10,19.287077,-99.116307,16035,san lorenzo la cebada,3780000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22235.29411764706,3.78,0.022235294117647058
10646,2.0,1.0,0.0,50.0,50.0,18,1.0,18,19.464571,-99.130752,07870,vallejo,1456000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29120.0,1.456,0.02912
20303,3.0,2.0,0.0,125.0,125.0,1,1.0,1,19.376948,-99.26953,05100,lomas de vista hermosa,5000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40000.0,5.0,0.04
37694,2.0,2.0,1.0,120.0,120.0,1,1.0,1,19.389857,-99.161972,03100,del valle centro,6650000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55416.666666666664,6.65,0.05541666666666666
29696,2.0,2.0,0.0,72.0,72.0,0,1.0,0,19.4689514,-99.1546353,02950 ,del gas,2910082.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40417.805555555555,2.910082,0.040417805555555554
616,2.0,2.0,0.0,73.0,73.0,1,1.0,1,19.382481,-99.183087,03710,ciudad de los deportes,4978000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,68191.78082191781,4.978,0.0681917808219178
27195,2.0,2.0,0.0,95.0,95.0,0,1.0,0,19.396078,-99.159092,03020,narvarte poniente,4767000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50178.94736842105,4.767,0.05017894736842105
26760,1.0,2.0,0.0,84.0,84.0,0,1.0,0,19.340759,-99.193187,01000,san ángel,4743000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,56464.28571428572,4.743,0.05646428571428572
1960,3.0,2.0,1.0,136.0,136.0,5,1.0,5,19.401136,-99.150312,03020,narvarte oriente,7300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53676.470588235294,7.3,0.05367647058823529
5942,2.0,2.0,0.0,64.0,64.0,11,1.0,11,19.468029,-99.14359,07790,vallejo poniente,2500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39062.5,2.5,0.0390625
38593,3.0,3.0,2.0,624.0,620.0,23,4.0,23,19.3248462,-99.2107152,01900,jardines del pedregal,27500000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44070.51282051282,27.5,0.044070512820512824
22274,2.0,2.0,0.0,176.0,176.0,1,1.0,1,19.385852,-99.1795,03840,napoles,8350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47443.181818181816,8.35,0.047443181818181815
2094,3.0,4.0,0.0,390.0,390.0,25,1.0,25,19.37373,-99.24528,01260,santa fe la loma,23000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58974.35897435898,23.0,0.05897435897435897
6994,2.0,2.0,0.0,89.0,89.0,7,1.0,7,19.414614,-99.16192,06700,roma norte,4350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48876.40449438202,4.35,0.04887640449438202
38759,2.0,2.0,0.0,94.0,94.0,1,1.0,1,19.440115,-99.183451,11320,anáhuac i sección,8009610.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85208.6170212766,8.00961,0.0852086170212766
4125,3.0,3.0,1.0,223.0,245.0,9,3.0,9,19.365407,-99.284618,05240,el molino,12000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,53811.659192825115,12.0,0.053811659192825115
4702,4.0,2.0,1.0,224.0,175.0,26,3.0,26,19.224453,-99.10067,16810,rosario tlali,3250000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14508.92857142857,3.25,0.01450892857142857
27204,2.0,2.0,0.0,76.0,76.0,0,1.0,0,19.384951,-99.182208,03710,ciudad de los deportes,3848000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50631.57894736842,3.848,0.05063157894736842
8871,2.0,1.0,0.0,69.0,69.0,1,1.0,1,19.368203,-99.219031,01430,colina del sur,2350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34057.97101449275,2.35,0.034057971014492754
6513,3.0,3.0,1.0,285.0,285.0,1,1.0,1,19.388672,-99.17207,03100,del valle centro,13000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45614.0350877193,13.0,0.045614035087719294
28980,3.0,3.0,1.0,400.0,400.0,0,1.0,0,19.4010793,-99.2480728,,bosque de las lomas,32000000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,80000.0,32.0,0.08
10385,2.0,2.0,0.0,70.0,70.0,8,1.0,8,19.368229,-99.140146,03570,portales oriente,3400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48571.42857142857,3.4,0.04857142857142857
27189,2.0,2.0,0.0,109.0,109.0,3,1.0,3,19.35585,-99.297037,05370,las tinajas,8670000.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,79541.28440366972,8.67,0.07954128440366973
27146,3.0,3.0,0.0,160.0,160.0,0,1.0,0,19.385758,-99.173272,03100,del valle centro,8715000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54468.75,8.715,0.05446875
27211,2.0,2.0,0.0,81.0,81.0,0,1.0,0,19.360541,-99.153569,03300,portales sur,3747450.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46264.81481481482,3.74745,0.046264814814814814
2867,3.0,2.0,1.0,270.0,270.0,1,1.0,1,19.43148,-99.134884,52763,lomas del chamizal,9450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35000.0,9.45,0.035
38595,2.0,2.0,0.0,123.0,123.0,1,1.0,1,19.295943,-99.229047,14240,lomas de padierna,2600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21138.211382113823,2.6,0.021138211382113824
22751,2.0,1.0,0.0,63.0,63.0,1,1.0,1,19.385581,-99.138827,03500,nativitas,2783122.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,44176.53968253968,2.783122,0.044176539682539685
33555,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.3724541,-99.1387911,03550,portales norte,3093657.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49105.666666666664,3.093657,0.049105666666666666
4983,3.0,3.0,0.0,400.0,400.0,7,1.0,7,19.376947,-99.26952,05100,lomas de vista hermosa,34000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85000.0,34.0,0.085
3473,2.0,1.0,0.0,76.0,76.0,2,1.0,2,19.426746,-99.17641,11590,anzures,7450000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,98026.31578947368,7.45,0.09802631578947368
1416,2.0,1.0,0.0,56.0,56.0,1,1.0,1,19.385581,-99.13882,03500,nativitas,2743123.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48984.33928571428,2.743123,0.04898433928571428
27221,3.0,2.0,0.0,147.0,147.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,4763600.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,32405.442176870747,4.7636,0.03240544217687075
27222,2.0,2.0,0.0,87.0,87.0,3,1.0,3,19.37009,-99.147958,03303,portales norte,3997100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45943.67816091954,3.9971,0.045943678160919536
39300,2.0,2.0,0.0,100.0,100.0,10,1.0,10,19.442385,-99.20244,11529,ampliación granada,7900000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,79000.0,7.9,0.079
27227,2.0,2.0,0.0,90.0,90.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,3540000.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,39333.333333333336,3.54,0.03933333333333334
3510,5.0,4.0,1.0,789.0,700.0,1,3.0,1,19.426596,-99.20799,11000,lomas de chapultepec i sección,2400000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3041.825095057034,2.4,0.003041825095057034
7045,4.0,4.0,1.0,409.0,409.0,12,1.0,12,19.380152,-99.2653,05120,bosques de las lomas,21000000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,51344.74327628362,21.0,0.05134474327628362
27417,2.0,2.0,0.0,81.0,76.0,0,1.0,0,19.400189,-99.169448,03100,,4787506.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,59105.01234567901,4.787506,0.05910501234567901
27419,2.0,2.0,0.0,103.0,103.0,1,1.0,1,19.337514,-99.200032,01090,tizapan,5446000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,52873.78640776699,5.446,0.052873786407766986
27236,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2884500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45070.3125,2.8845,0.0450703125
33234,3.0,3.0,1.0,53.0,166.0,8,4.0,8,19.3894795,-99.1680764,,del valle centro,7600000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,143396.22641509434,7.6,0.14339622641509434
27246,2.0,2.0,0.0,88.0,88.0,0,1.0,0,19.443067,-99.202949,11529,,5778700.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,65667.04545454546,5.7787,0.06566704545454545
4609,2.0,2.0,0.0,71.0,71.0,1,1.0,1,19.364618,-99.163135,03330,xoco,5950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,83802.81690140846,5.95,0.08380281690140845
27308,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2191089.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34235.77765625,2.19108977,0.03423577765625
7932,2.0,1.0,0.0,73.0,73.0,2,1.0,2,19.448191,-99.11669,15200,janitzio,2600000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35616.438356164384,2.6,0.03561643835616438
11978,2.0,2.0,1.0,80.0,80.0,2022,1.0,0,19.3893101,-99.1675731,03100,del valle centro,5892550.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,73656.875,5.89255,0.073656875
10621,8.0,2.0,2.0,160.0,280.0,40,3.0,40,19.333608,-99.132695,04400,educación,7500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46875.0,7.5,0.046875
263,2.0,2.0,0.0,100.0,100.0,1,1.0,1,19.4046152,-99.1662218,06760,roma sur,7600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76000.0,7.6,0.076
5513,2.0,2.0,1.0,115.0,130.0,1,3.0,1,19.273908,-99.15668,14640,ejidos de san pedro mártir,3550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30869.565217391304,3.55,0.030869565217391304
25632,3.0,2.0,0.0,90.0,82.0,0,1.0,0,19.458877,-99.133892,06220,peralvillo,2979312.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33103.46666666667,2.979312,0.033103466666666664
7423,3.0,2.0,0.0,98.0,98.0,1,1.0,1,19.468796,-99.15963,02950,del gas,4290000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43775.510204081635,4.29,0.04377551020408164
32288,2.0,2.0,0.0,139.0,139.0,2,1.0,2,19.38145,-99.187244,,santa maría nonoalco,5500000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39568.34532374101,5.5,0.039568345323741004
26911,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2991400.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,46740.625,2.9914,0.046740625
20005,3.0,2.0,0.0,190.0,190.0,40,1.0,40,19.361765,-99.171585,03240,acacias,6500000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34210.52631578947,6.5,0.034210526315789476
19830,4.0,2.0,1.0,324.0,324.0,9,1.0,9,19.432245,-99.192393,11550,polanco iv sección,29500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,91049.38271604938,29.5,0.09104938271604938
